Ensembl Gene ID	GO Term Name
ENSG00000152822	plasma membrane
ENSG00000152822	integral component of plasma membrane
ENSG00000152822	G-protein coupled receptor signaling pathway
ENSG00000152822	G-protein coupled receptor signaling pathway
ENSG00000152822	protein kinase C-activating G-protein coupled receptor signaling pathway
ENSG00000152822	G-protein coupled glutamate receptor signaling pathway
ENSG00000152822	synaptic transmission
ENSG00000152822	glutamate receptor activity
ENSG00000152822	cell death
ENSG00000152822	postsynaptic density
ENSG00000152822	G-protein coupled receptor dimeric complex
ENSG00000152822	G-protein coupled receptor homodimeric complex
ENSG00000152822	dimeric G-protein coupled receptor signaling pathway
ENSG00000152822	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
ENSG00000152822	regulation of synaptic transmission, glutamatergic
ENSG00000152822	integral component of membrane
ENSG00000152822	locomotory behavior
ENSG00000152822	protein binding
ENSG00000152822	nucleus
ENSG00000152822	dendrite
ENSG00000152822	neuron projection
ENSG00000152822	postsynaptic density
ENSG00000152822	activation of MAPK activity
ENSG00000152822	sensory perception of pain
ENSG00000152822	regulation of MAPK cascade
ENSG00000152822	activation of MAPKK activity
ENSG00000152822	regulation of sensory perception of pain
ENSG00000152822	cellular response to electrical stimulus
ENSG00000173208	very long-chain fatty acid metabolic process
ENSG00000173208	protein binding
ENSG00000173208	ATP binding
ENSG00000173208	peroxisome
ENSG00000173208	peroxisomal membrane
ENSG00000173208	cytosol
ENSG00000173208	ATP catabolic process
ENSG00000173208	fatty acid beta-oxidation
ENSG00000173208	integral component of membrane
ENSG00000173208	positive regulation of fatty acid beta-oxidation
ENSG00000173208	ATPase activity, coupled to transmembrane movement of substances
ENSG00000173208	very long-chain fatty acid catabolic process
ENSG00000173208	protein homodimerization activity
ENSG00000173208	intracellular membrane-bounded organelle
ENSG00000173208	transmembrane transport
ENSG00000173208	transmembrane transport
ENSG00000173208	ATPase activity
ENSG00000173208	transport
ENSG00000173208	membrane
ENSG00000173208	mitochondrion
ENSG00000173208	fatty acid beta-oxidation
ENSG00000180332	protein homooligomerization
ENSG00000180332	protein binding
ENSG00000205279	integral component of membrane
ENSG00000205279	intrinsic component of membrane
ENSG00000205279	integral component of membrane
ENSG00000205279	intrinsic component of membrane
ENSG00000205279	integral component of membrane
ENSG00000205279	intrinsic component of membrane
ENSG00000163288	extracellular ligand-gated ion channel activity
ENSG00000163288	integral component of membrane
ENSG00000163288	ion transmembrane transport
ENSG00000163288	transport
ENSG00000163288	membrane
ENSG00000146151	hydroxymethylglutaryl-CoA lyase activity
ENSG00000146151	endoplasmic reticulum
ENSG00000146151	endoplasmic reticulum membrane
ENSG00000146151	cytosol
ENSG00000146151	membrane
ENSG00000146151	metal ion binding
ENSG00000146151	ketone body biosynthetic process
ENSG00000146151	perinuclear region of cytoplasm
ENSG00000146151	catalytic activity
ENSG00000163288	extracellular ligand-gated ion channel activity
ENSG00000163288	integral component of membrane
ENSG00000163288	ion transmembrane transport
ENSG00000163288	ion transmembrane transport
ENSG00000163288	GABA-A receptor activity
ENSG00000163288	chloride channel activity
ENSG00000163288	plasma membrane
ENSG00000163288	integral component of plasma membrane
ENSG00000163288	transport
ENSG00000163288	transport
ENSG00000163288	ion transport
ENSG00000163288	ion transport
ENSG00000163288	signal transduction
ENSG00000163288	synaptic transmission
ENSG00000163288	ligand-gated ion channel activity
ENSG00000163288	cell junction
ENSG00000163288	chloride channel complex
ENSG00000163288	postsynaptic membrane
ENSG00000163288	transmembrane transport
ENSG00000163288	cellular response to histamine
ENSG00000163288	chloride transmembrane transport
ENSG00000163288	GABA-A receptor complex
ENSG00000163288	membrane
ENSG00000146151	hydroxymethylglutaryl-CoA lyase activity
ENSG00000146151	endoplasmic reticulum
ENSG00000146151	endoplasmic reticulum membrane
ENSG00000146151	cytosol
ENSG00000146151	membrane
ENSG00000146151	metal ion binding
ENSG00000146151	ketone body biosynthetic process
ENSG00000146151	perinuclear region of cytoplasm
ENSG00000146151	catalytic activity
ENSG00000198822	integral component of membrane
ENSG00000198822	group II metabotropic glutamate receptor activity
ENSG00000198822	G-protein coupled receptor activity
ENSG00000198822	G-protein coupled receptor activity
ENSG00000198822	plasma membrane
ENSG00000198822	integral component of plasma membrane
ENSG00000198822	negative regulation of adenylate cyclase activity
ENSG00000198822	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
ENSG00000198822	synaptic transmission
ENSG00000198822	glutamate receptor activity
ENSG00000198822	presynaptic membrane
ENSG00000198822	regulation of synaptic transmission, glutamatergic
ENSG00000198822	G-protein coupled receptor signaling pathway
ENSG00000198822	plasma membrane
ENSG00000198822	dendritic spine
ENSG00000198822	neuron projection
ENSG00000198822	axon
ENSG00000198822	postsynaptic density
ENSG00000198822	presynaptic membrane
ENSG00000198822	postsynaptic membrane
ENSG00000198822	calcium channel regulator activity
ENSG00000198822	group II metabotropic glutamate receptor activity
ENSG00000198822	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
ENSG00000198822	astrocyte projection
ENSG00000198822	regulation of synaptic transmission
ENSG00000198822	G-protein coupled receptor activity
ENSG00000198822	G-protein coupled receptor signaling pathway
ENSG00000198822	integral component of membrane
ENSG00000163288	ion transport
ENSG00000163288	integral component of membrane
ENSG00000198822	integral component of membrane
ENSG00000198822	group II metabotropic glutamate receptor activity
ENSG00000198822	G-protein coupled receptor activity
ENSG00000198822	plasma membrane
ENSG00000198822	integral component of plasma membrane
ENSG00000198822	negative regulation of adenylate cyclase activity
ENSG00000198822	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
ENSG00000198822	synaptic transmission
ENSG00000198822	glutamate receptor activity
ENSG00000198822	presynaptic membrane
ENSG00000198822	regulation of synaptic transmission, glutamatergic
ENSG00000198822	integral component of membrane
ENSG00000198822	integral component of membrane
ENSG00000146151	hydroxymethylglutaryl-CoA lyase activity
ENSG00000146151	endoplasmic reticulum
ENSG00000146151	endoplasmic reticulum membrane
ENSG00000146151	cytosol
ENSG00000146151	membrane
ENSG00000146151	metal ion binding
ENSG00000146151	ketone body biosynthetic process
ENSG00000146151	perinuclear region of cytoplasm
ENSG00000146151	catalytic activity
ENSG00000146151	metabolic process
ENSG00000156959	integral component of membrane
ENSG00000146151	catalytic activity
ENSG00000146151	metabolic process
ENSG00000146151	hydroxymethylglutaryl-CoA lyase activity
ENSG00000146151	endoplasmic reticulum
ENSG00000146151	endoplasmic reticulum membrane
ENSG00000146151	cytosol
ENSG00000146151	membrane
ENSG00000146151	metal ion binding
ENSG00000146151	ketone body biosynthetic process
ENSG00000146151	perinuclear region of cytoplasm
ENSG00000146151	catalytic activity
ENSG00000146151	metabolic process
ENSG00000146151	lyase activity
ENSG00000146151	catalytic activity
ENSG00000146151	
ENSG00000164161	protein binding
ENSG00000164161	protein binding
ENSG00000164161	extracellular region
ENSG00000164161	cytoplasm
ENSG00000164161	integral component of plasma membrane
ENSG00000164161	carbohydrate metabolic process
ENSG00000164161	zinc ion binding
ENSG00000164161	negative regulation of signal transduction
ENSG00000164161	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor
ENSG00000164161	negative regulation of smoothened signaling pathway
ENSG00000164161	quinone binding
ENSG00000164161	skeletal system morphogenesis
ENSG00000164161	oxidation-reduction process
ENSG00000164161	hedgehog family protein binding
ENSG00000164161	catalytic activity
ENSG00000164161	integral component of plasma membrane
ENSG00000164161	smoothened signaling pathway
ENSG00000164161	cell surface
ENSG00000164161	dorsal/ventral pattern formation
ENSG00000164161	signal transduction
ENSG00000164161	organ morphogenesis
ENSG00000164161	skeletal system morphogenesis
ENSG00000164161	neuroblast proliferation
ENSG00000164161	negative regulation of smoothened signaling pathway
ENSG00000164161	epithelial tube branching involved in lung morphogenesis
ENSG00000164161	regulation of fibroblast growth factor receptor signaling pathway
ENSG00000164161	protein binding
ENSG00000164161	extracellular region
ENSG00000164161	cytoplasm
ENSG00000164161	integral component of plasma membrane
ENSG00000164161	carbohydrate metabolic process
ENSG00000164161	zinc ion binding
ENSG00000164161	negative regulation of signal transduction
ENSG00000164161	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor
ENSG00000164161	negative regulation of smoothened signaling pathway
ENSG00000164161	quinone binding
ENSG00000164161	skeletal system morphogenesis
ENSG00000164161	oxidation-reduction process
ENSG00000164161	hedgehog family protein binding
ENSG00000183092	kinase activity
ENSG00000183092	phosphorylation
ENSG00000183092	protein binding
ENSG00000183092	cytoplasm
ENSG00000183092	membrane
ENSG00000183092	kinase activity
ENSG00000183092	phosphorylation
ENSG00000183092	
ENSG00000183092	
ENSG00000183092	
ENSG00000183092	
ENSG00000183092	
ENSG00000183092	kinase activity
ENSG00000183092	phosphorylation
ENSG00000183092	protein binding
ENSG00000183092	cytoplasm
ENSG00000183092	membrane
ENSG00000183092	protein binding
ENSG00000183092	neuronal cell body
ENSG00000183092	dendrite
ENSG00000123119	calcium ion binding
ENSG00000123119	nucleus
ENSG00000123119	cytoplasm
ENSG00000123119	cytoplasm
ENSG00000123119	calcium ion binding
ENSG00000123119	nucleus
ENSG00000123119	cytoplasm
ENSG00000123119	calcium ion binding
ENSG00000123119	nucleus
ENSG00000123119	cytoplasm
ENSG00000136099	calcium ion binding
ENSG00000136099	plasma membrane
ENSG00000136099	integral component of plasma membrane
ENSG00000136099	homophilic cell adhesion
ENSG00000136099	cell-cell signaling
ENSG00000136099	cell junction
ENSG00000136099	dendrite
ENSG00000136099	presynaptic membrane
ENSG00000136099	postsynaptic membrane
ENSG00000136099	membrane
ENSG00000136099	morphogenesis of embryonic epithelium
ENSG00000136099	somitogenesis
ENSG00000136099	synaptic transmission
ENSG00000136099	calcium ion binding
ENSG00000136099	plasma membrane
ENSG00000136099	integral component of plasma membrane
ENSG00000136099	homophilic cell adhesion
ENSG00000136099	cell-cell signaling
ENSG00000136099	cell junction
ENSG00000136099	dendrite
ENSG00000136099	presynaptic membrane
ENSG00000136099	postsynaptic membrane
ENSG00000136099	membrane
ENSG00000168754	
ENSG00000198883	positive regulation of apoptotic process
ENSG00000198883	
ENSG00000198883	positive regulation of apoptotic process
ENSG00000100249	
ENSG00000198883	positive regulation of apoptotic process
ENSG00000198883	positive regulation of apoptotic process
ENSG00000168754	
ENSG00000168754	
ENSG00000156103	metalloendopeptidase activity
ENSG00000156103	calcium ion binding
ENSG00000156103	proteinaceous extracellular matrix
ENSG00000156103	Golgi lumen
ENSG00000156103	plasma membrane
ENSG00000156103	integral component of plasma membrane
ENSG00000156103	proteolysis
ENSG00000156103	enzyme activator activity
ENSG00000156103	zinc ion binding
ENSG00000156103	cell surface
ENSG00000156103	extracellular matrix disassembly
ENSG00000156103	extracellular matrix organization
ENSG00000156103	collagen catabolic process
ENSG00000156103	positive regulation of catalytic activity
ENSG00000156103	extracellular matrix
ENSG00000156103	metallopeptidase activity
ENSG00000156103	ossification
ENSG00000156103	endochondral ossification
ENSG00000156103	embryonic cranial skeleton morphogenesis
ENSG00000156103	bone development
ENSG00000156103	chondrocyte proliferation
ENSG00000156103	craniofacial suture morphogenesis
ENSG00000156103	metalloendopeptidase activity
ENSG00000156103	proteolysis
ENSG00000156103	zinc ion binding
ENSG00000156103	extracellular matrix
ENSG00000155886	plasma membrane
ENSG00000155886	ion transport
ENSG00000155886	potassium ion transport
ENSG00000155886	visual perception
ENSG00000155886	calcium, potassium:sodium antiporter activity
ENSG00000155886	symporter activity
ENSG00000155886	integral component of membrane
ENSG00000155886	ion transmembrane transport
